archetype_id,category_code,name_ko,primary_entity_unit,estimate_status,count_low,count_base,count_high,confidence_grade,rule_hash
ARC-02-067,household_family,영남권 1인가구·돌봄형 가구구성·가족관계,household,not_estimable,,,,E,772f552c6ab8d8ceed79ca0ec03fc7b95ec6b152157a02ef03691715efc5a577
ARC-02-068,household_family,영남권 1인가구·구성변화형 가구구성·가족관계,household,not_estimable,,,,E,e2927f37ae683e477d51357b2a387b81ad8992ed8acbc09e52d2f40b28be087e
ARC-02-069,household_family,영남권 부부가구·신규형성 가구구성·가족관계,household,not_estimable,,,,E,0eb787227b4f03190aab8714e790fc71071aa34b0b0e3f2fe2d327cc33192da9
ARC-02-070,household_family,영남권 부부가구·안정형 가구구성·가족관계,household,not_estimable,,,,E,ebb0c046fb506ee284d3e6c58189b81c59b59bd5cb9d425075d15324745eaeb5
ARC-02-071,household_family,영남권 부부가구·돌봄형 가구구성·가족관계,household,not_estimable,,,,E,865ef3b7c50a22cd71b8e02745d1e514ca7dabb95ea28942bbaae4e8b060cc28
ARC-02-072,household_family,영남권 부부가구·구성변화형 가구구성·가족관계,household,not_estimable,,,,E,589868a9dab53118ff15390b739e536c73a87603ce658f40387f67e1f9385d71
ARC-02-073,household_family,영남권 자녀동거가구·신규형성 가구구성·가족관계,household,not_estimable,,,,E,32398e10d622e7ff9d24384d3253a6b096d5438017adc2253e2ad8c25a91e08c
ARC-02-074,household_family,영남권 자녀동거가구·안정형 가구구성·가족관계,household,not_estimable,,,,E,2496784b7c70b5860efdec7aef14ce35e1a11e87c884130ba58351608896a4ee
ARC-02-075,household_family,영남권 자녀동거가구·돌봄형 가구구성·가족관계,household,not_estimable,,,,E,2850bf826ffe88d359fce72764d0d4f63e2dceedeccceaf45828345f2104dcc1
ARC-02-076,household_family,영남권 자녀동거가구·구성변화형 가구구성·가족관계,household,not_estimable,,,,E,a53488973a231ffe6e09d7063638b0f2ba4091880d598f10f7da92607981cf3f
ARC-02-077,household_family,영남권 다세대가구·신규형성 가구구성·가족관계,household,not_estimable,,,,E,d3fc95698d767e5ec0eb00514b71d059072ca6afdace3bf05046752a524231c5
ARC-02-078,household_family,영남권 다세대가구·안정형 가구구성·가족관계,household,not_estimable,,,,E,e7301a16e1e95096a41e5391bc05406f0ea3fc639d62a51b37190a71333deb4e
ARC-02-079,household_family,영남권 다세대가구·돌봄형 가구구성·가족관계,household,not_estimable,,,,E,8cc96807dc9efd2a62e6f0e5e930beb15c30b6e1c5ea7ff315d505478da1f592
ARC-02-080,household_family,영남권 다세대가구·구성변화형 가구구성·가족관계,household,not_estimable,,,,E,ef68d7f98a31c300229c66f5f6bf1faa390bf73c56c0558589b0c4b6edc5891c
ARC-03-001,children_education,전국 미취학·공교육 중심 아동·청소년·교육,child_person,not_estimable,,,,E,1805c72e19a5076457ec5784996b0d2710d03442e364e0d5009bfe9c1a7b45d1
ARC-03-002,children_education,전국 미취학·사교육 병행 아동·청소년·교육,child_person,not_estimable,,,,E,e0427d2ff7592c3c97abd11aa589cd238bfa19e5d6ce68bf03771afa8dd01f46
ARC-03-003,children_education,전국 미취학·돌봄 필요 아동·청소년·교육,child_person,not_estimable,,,,E,bef201bd29367574adb621e41e5cbd44497a5c01d96d9888b6aeadb426277802
ARC-03-004,children_education,전국 미취학·디지털 학습 아동·청소년·교육,child_person,not_estimable,,,,E,f5b6b6833799041d7932b2c268f1c6e74b1daee6b1daf9777f07c74267bc76dd
ARC-03-005,children_education,전국 초등·공교육 중심 아동·청소년·교육,child_person,not_estimable,,,,E,292da7a04fbea0e4b6c29d770dd8aa6f24b4da2d5050e795777722553ad5c068
ARC-03-006,children_education,전국 초등·사교육 병행 아동·청소년·교육,child_person,not_estimable,,,,E,71aa7729b6ded7626874d527034d586d15e7c370feb395054a10fc20fa3d851e
ARC-03-007,children_education,전국 초등·돌봄 필요 아동·청소년·교육,child_person,not_estimable,,,,E,2a24f4a7fc1cee6ade36d981e135d2bd1ce76ba785db38a19cccaa8cafdd9d51
ARC-03-008,children_education,전국 초등·디지털 학습 아동·청소년·교육,child_person,not_estimable,,,,E,fe3cb52aba2ff9747de346163e099e5c37f7b53d286c4036c9f3af3ff0785d03
ARC-03-009,children_education,전국 중등·공교육 중심 아동·청소년·교육,child_person,not_estimable,,,,E,ae3e3af0bac0ada3f69e320641e3a094e3b398a8a923fb344136e90f4a34b3ee
ARC-03-010,children_education,전국 중등·사교육 병행 아동·청소년·교육,child_person,not_estimable,,,,E,4aefd07df776e5613de2792155172475752f8381aec5daa30918679b7c7c1ba2
ARC-03-011,children_education,전국 중등·돌봄 필요 아동·청소년·교육,child_person,not_estimable,,,,E,227b90c2b0513a9f8be550a33a4bf435b17adfdea49ffd1fb4b992559d40da6c
ARC-03-012,children_education,전국 중등·디지털 학습 아동·청소년·교육,child_person,not_estimable,,,,E,122fcbca9a0ec297c2138701e5ec009ea9c0412b9daddef720cb1249744b3738
ARC-03-013,children_education,전국 고등·공교육 중심 아동·청소년·교육,child_person,not_estimable,,,,E,85651b61ed1cdb944bb99062fee27541a68dbed88a518b9a3e45e68137c70655
ARC-03-014,children_education,전국 고등·사교육 병행 아동·청소년·교육,child_person,not_estimable,,,,E,892b428af35cc6bd428801a8a8c6815a935d0b437312873d1160688ed3bd0405
ARC-03-015,children_education,전국 고등·돌봄 필요 아동·청소년·교육,child_person,not_estimable,,,,E,105b59d4105a3debffadf32ea350d2ebf8ba2156b88f5fcc1f616bc66e209b94
ARC-03-016,children_education,전국 고등·디지털 학습 아동·청소년·교육,child_person,not_estimable,,,,E,448388786f25852b04d8d1333d92c59f0aaa7ba8cbdf6fd873156ae7311c4f4a
ARC-03-017,children_education,수도권 미취학·공교육 중심 아동·청소년·교육,child_person,not_estimable,,,,E,69303ab93862b82cf51ba0834b1ea82cb0c2e06c29b29bafb348979f02dc5737
ARC-03-018,children_education,수도권 미취학·사교육 병행 아동·청소년·교육,child_person,not_estimable,,,,E,1f0771d98afae36e648bbf6ffcc6a2c633552ca013292248c98759b927ae7fc7
ARC-03-019,children_education,수도권 미취학·돌봄 필요 아동·청소년·교육,child_person,not_estimable,,,,E,44e6b3a861fd6496260ace8d1a7bdca40c57bcb74b642bbb22c1dac5b825eb9f
ARC-03-020,children_education,수도권 미취학·디지털 학습 아동·청소년·교육,child_person,not_estimable,,,,E,868494e2b9f252e5d7e4dff55d4bac48e29d3101ad8d0a0c51ec4a1bbc236b18
ARC-03-021,children_education,수도권 초등·공교육 중심 아동·청소년·교육,child_person,not_estimable,,,,E,ff1eb73908147945643b359e148307979bc2ffac63591db5db1e594122287451
ARC-03-022,children_education,수도권 초등·사교육 병행 아동·청소년·교육,child_person,not_estimable,,,,E,8de99b92fcf2b16a3b58acf1ab512bc71dfce2c4b642c726be5ebcaee3313904
ARC-03-023,children_education,수도권 초등·돌봄 필요 아동·청소년·교육,child_person,not_estimable,,,,E,97245f7b98cfe4d86a1ae503c74a11b66da06873c504c2738e0300c9d12b7169
ARC-03-024,children_education,수도권 초등·디지털 학습 아동·청소년·교육,child_person,not_estimable,,,,E,498891376ef259d115d7bc0274b460d49171ca669edb6f78b5b0a7d87eb3fd6b
ARC-03-025,children_education,수도권 중등·공교육 중심 아동·청소년·교육,child_person,not_estimable,,,,E,8e17124b84db20f278bfbe98800fb2ef2506bf70c71a29f5411242a12b9e41a5
ARC-03-026,children_education,수도권 중등·사교육 병행 아동·청소년·교육,child_person,not_estimable,,,,E,b83538e01386298a176fb32c3c5b9a6fd3fc6a33a754244ae74b9a51c1b71bc5
ARC-03-027,children_education,수도권 중등·돌봄 필요 아동·청소년·교육,child_person,not_estimable,,,,E,294a7c80f3b42ba8b6e94099e025c14a44940c1728e21a62cff24c4df2a24e1b
ARC-03-028,children_education,수도권 중등·디지털 학습 아동·청소년·교육,child_person,not_estimable,,,,E,5215c08181ed7016fdb43df1a2d06f7b443caaada27deb2935e7a8d785662b75
ARC-03-029,children_education,수도권 고등·공교육 중심 아동·청소년·교육,child_person,not_estimable,,,,E,ab3acac799f4c783cdfb13d5a4e7f0a58e1b48c9b446afbeceb6e99e9d3474e3
ARC-03-030,children_education,수도권 고등·사교육 병행 아동·청소년·교육,child_person,not_estimable,,,,E,519f46f25c1bb975d938298ba977c52f20610203a84737b6f0423b557ff6b8e8
ARC-03-031,children_education,수도권 고등·돌봄 필요 아동·청소년·교육,child_person,not_estimable,,,,E,583099fb0c6bff874e711c953ce1edcb496c1d6d1adfe9a018f1bc179cb155a6
ARC-03-032,children_education,수도권 고등·디지털 학습 아동·청소년·교육,child_person,not_estimable,,,,E,01d9df23081c0dad3134e87673dcfe07ad9b2471adf771d9993f100334b2d4a1
ARC-03-033,children_education,충청권 미취학·공교육 중심 아동·청소년·교육,child_person,not_estimable,,,,E,df96424ec025e61b99eb70eb1806ab08281f305dc815401730c742a307f9dbcb
ARC-03-034,children_education,충청권 미취학·사교육 병행 아동·청소년·교육,child_person,not_estimable,,,,E,a2daed5d3e0d36b0281c00d20914bf8eb0aa42384b607d072eb5983c3f44c954
ARC-03-035,children_education,충청권 미취학·돌봄 필요 아동·청소년·교육,child_person,not_estimable,,,,E,2754f5d4380d478c54bb0876aba5e46cd7132098344ec54fce1467fd02c21f1f
ARC-03-036,children_education,충청권 미취학·디지털 학습 아동·청소년·교육,child_person,not_estimable,,,,E,28df4d1e03fc668553953e7bde72a453a2131a68547259f279679c0b0be4a302
ARC-03-037,children_education,충청권 초등·공교육 중심 아동·청소년·교육,child_person,not_estimable,,,,E,0d67064ee86a4a0025ca9bea5bda30114f80fd9688bef08debce84b7880b330a
ARC-03-038,children_education,충청권 초등·사교육 병행 아동·청소년·교육,child_person,not_estimable,,,,E,8045b035d58cd99e8a489e71cac2f9af8cba88982656854090d6a777023e5494
ARC-03-039,children_education,충청권 초등·돌봄 필요 아동·청소년·교육,child_person,not_estimable,,,,E,2f142190ff672a7d159edd770869ef48ba1d27fba8530d9ebcb960225a143782
ARC-03-040,children_education,충청권 초등·디지털 학습 아동·청소년·교육,child_person,not_estimable,,,,E,f2713be81512186593bc0cf153656aa60ddf8bea0ccf485b4245676554387c42
ARC-03-041,children_education,충청권 중등·공교육 중심 아동·청소년·교육,child_person,not_estimable,,,,E,2ef3dea5fd478c97aa11784ae26d8293df5e8650f4f8ede6840117757a3654bb
ARC-03-042,children_education,충청권 중등·사교육 병행 아동·청소년·교육,child_person,not_estimable,,,,E,f257f504c6b00930e0bfab94fc8ba4f593d3f93141c1c5819fe46770b442119b
ARC-03-043,children_education,충청권 중등·돌봄 필요 아동·청소년·교육,child_person,not_estimable,,,,E,63cae77895f6911adc38a479c8058af9f62ae9d432335ae68beab664c1669621
ARC-03-044,children_education,충청권 중등·디지털 학습 아동·청소년·교육,child_person,not_estimable,,,,E,57a6af91d3685385f33846b449b3c2b3b60cdc26a0d190b07243514e7f12e7fe
ARC-03-045,children_education,충청권 고등·공교육 중심 아동·청소년·교육,child_person,not_estimable,,,,E,0e2b27f970af05c62176cd5920b3c70cd3b51972828f5d8286508090df9fa9dc
ARC-03-046,children_education,충청권 고등·사교육 병행 아동·청소년·교육,child_person,not_estimable,,,,E,012f69937151770562aa87b005c9acd7f0080221217385877d9fc998b54879fb
ARC-03-047,children_education,충청권 고등·돌봄 필요 아동·청소년·교육,child_person,not_estimable,,,,E,a8123cb144256331c413c5b97d773f1da7049f6b44ba29add46bafb2947c315a
ARC-03-048,children_education,충청권 고등·디지털 학습 아동·청소년·교육,child_person,not_estimable,,,,E,96cf8771257ab84ae63613607159e726297d3a00bb066d2957b8706deb1132dc
ARC-03-049,children_education,호남권 미취학·공교육 중심 아동·청소년·교육,child_person,not_estimable,,,,E,bead38465c635a8f5d17884ca47ec792bc4c5325021621142e312350f2e0f375
ARC-03-050,children_education,호남권 미취학·사교육 병행 아동·청소년·교육,child_person,not_estimable,,,,E,9bc5e27581ffd6af4ea0a003b2187bb56ae260aaf58485430ee3d6b4eb44bda5
ARC-03-051,children_education,호남권 미취학·돌봄 필요 아동·청소년·교육,child_person,not_estimable,,,,E,f6a1f92c456eb0e5d770ebb4d43e8d83ac5cf04e8d808be4d9dc22a01ea8f96c
ARC-03-052,children_education,호남권 미취학·디지털 학습 아동·청소년·교육,child_person,not_estimable,,,,E,a61164c34cf43b617ca1c8fc7f4a27c210933d7b491436cacfbf98a56dbcf0ab
ARC-03-053,children_education,호남권 초등·공교육 중심 아동·청소년·교육,child_person,not_estimable,,,,E,0f17dfe5b3208162382792b182dcec5764cf5da07e43f32343479f679dc59e0e
ARC-03-054,children_education,호남권 초등·사교육 병행 아동·청소년·교육,child_person,not_estimable,,,,E,4224a5dc8fdf2aceac2983f13eebfc21cc3de0b1cebafd71778cfe812cb31c78
ARC-03-055,children_education,호남권 초등·돌봄 필요 아동·청소년·교육,child_person,not_estimable,,,,E,0f78d0d73770d3c05161ba13ec8465d3406b5fa6e803ffa4e0e028a7cd8da926
ARC-03-056,children_education,호남권 초등·디지털 학습 아동·청소년·교육,child_person,not_estimable,,,,E,f4eb79b789a104bbef75cb23e9659a87fc002a2bf9c56f9b9ef463e39a360a39
ARC-03-057,children_education,호남권 중등·공교육 중심 아동·청소년·교육,child_person,not_estimable,,,,E,7a0b3d5206203d11f700a3af13781399d247b155b451331080fb24064b6fd416
ARC-03-058,children_education,호남권 중등·사교육 병행 아동·청소년·교육,child_person,not_estimable,,,,E,f30b7e13d559c29ed6dcdcb27ec6b33e69d257de773875ba89772ec25d380806
ARC-03-059,children_education,호남권 중등·돌봄 필요 아동·청소년·교육,child_person,not_estimable,,,,E,a9c132c89a8d3b51bb3937b9a9729b5a4f06aa44c3805f8b697979ce70cb1642
ARC-03-060,children_education,호남권 중등·디지털 학습 아동·청소년·교육,child_person,not_estimable,,,,E,25e5cc0dc793b67606f2f14920de9619f33bf22509cc737b326e380bb99e50ba
ARC-03-061,children_education,호남권 고등·공교육 중심 아동·청소년·교육,child_person,not_estimable,,,,E,6410d4a5396b6cf9ddc59f5f0a3540cbf47018f7cf0258719612d06f7bdc01e4
ARC-03-062,children_education,호남권 고등·사교육 병행 아동·청소년·교육,child_person,not_estimable,,,,E,84dc38a3b20a31743dab5dac64c000935572c31e82c438d0366d1188dfac2bae
ARC-03-063,children_education,호남권 고등·돌봄 필요 아동·청소년·교육,child_person,not_estimable,,,,E,9cff45053e17b8cdac5980c33b8fee09db4713bb52db2e999663dce4aba20dca
ARC-03-064,children_education,호남권 고등·디지털 학습 아동·청소년·교육,child_person,not_estimable,,,,E,b9e3642d0e9e7629077ddfaef93fdb06be72bf5c8affc3b3f94aab1e95f4d938
ARC-03-065,children_education,영남권 미취학·공교육 중심 아동·청소년·교육,child_person,not_estimable,,,,E,f7d2141c964de7643cc0dd463fb2f31c7258ea6c3f8f2c74728f6094cf61eb80
ARC-03-066,children_education,영남권 미취학·사교육 병행 아동·청소년·교육,child_person,not_estimable,,,,E,811a789cb39c10747ea2b60bba18967470a75b1d3f0fb5c4ad8354ff48e01f09
ARC-03-067,children_education,영남권 미취학·돌봄 필요 아동·청소년·교육,child_person,not_estimable,,,,E,8b8720d99725a69b209d635d657e95de03d8ba2f2ac223af446fbe21444b0874
ARC-03-068,children_education,영남권 미취학·디지털 학습 아동·청소년·교육,child_person,not_estimable,,,,E,62548c80f044dd2ce0f0d9d7486f348d8cf9320491890b3875065d35f3da42f8
ARC-03-069,children_education,영남권 초등·공교육 중심 아동·청소년·교육,child_person,not_estimable,,,,E,7dc99c19d0a26c82fc2f616def9a9a62d55f56e5113320ff555dd8ab5fc292d9
ARC-03-070,children_education,영남권 초등·사교육 병행 아동·청소년·교육,child_person,not_estimable,,,,E,d1dbbc009cbf1f97451585dabe468b19f334a9d57385a849c88bfb20c570ae47
ARC-03-071,children_education,영남권 초등·돌봄 필요 아동·청소년·교육,child_person,not_estimable,,,,E,3e6f7b503e9bdd4033a478608c4303b5ef8dbfd8ec1b9cc46c3a50393cf02871
ARC-03-072,children_education,영남권 초등·디지털 학습 아동·청소년·교육,child_person,not_estimable,,,,E,1b57e71be2044c11f186fad7ce03b807a0581d99caaa6875b91dcd0b198d9ff7
ARC-03-073,children_education,영남권 중등·공교육 중심 아동·청소년·교육,child_person,not_estimable,,,,E,62f90ce2950e22ed36dbe47a636a4a4888e959588124eb36a96745f6aa7e1180
ARC-03-074,children_education,영남권 중등·사교육 병행 아동·청소년·교육,child_person,not_estimable,,,,E,ce1d81f7197f365ae648029e8792d59900777182d58f51b57bbc1ec29c6526ba
ARC-03-075,children_education,영남권 중등·돌봄 필요 아동·청소년·교육,child_person,not_estimable,,,,E,1569a157120697aef2c04d5dbc6d1b65e072a6cec0c6f947b1e17c41da215b08
ARC-03-076,children_education,영남권 중등·디지털 학습 아동·청소년·교육,child_person,not_estimable,,,,E,9a86ad55d933b02c970916a2aa294d1450e28d9eec5a7db9541076497016548e
ARC-03-077,children_education,영남권 고등·공교육 중심 아동·청소년·교육,child_person,not_estimable,,,,E,95e79f0fdd114771b14c13f7d184792b58122bc2b1d05cb59153a5b5d5cdf915
ARC-03-078,children_education,영남권 고등·사교육 병행 아동·청소년·교육,child_person,not_estimable,,,,E,36efe9ea1ec0f945b440415cb523ddf2a787b38b5ae437fe787a582eb543e567
ARC-03-079,children_education,영남권 고등·돌봄 필요 아동·청소년·교육,child_person,not_estimable,,,,E,0a27c64bf288df3bf273a43fbcba280becac7b4318649312aeebb5d32639f1f2
ARC-03-080,children_education,영남권 고등·디지털 학습 아동·청소년·교육,child_person,not_estimable,,,,E,807a9b7c17c4be4d2c3ccd0ef5bb7a01bff1f3b6c2dc73a78334c76b7747d386
ARC-04-001,geography_housing,전국 아파트·장기거주 지역·주거지·생활권,household,not_estimable,,,,E,fed512f8fc6163b6426236d59152c7ab14eafa70dfd2ca0ad68ec3836dae67aa
ARC-04-002,geography_housing,전국 아파트·이사예정 지역·주거지·생활권,household,not_estimable,,,,E,7e4d8b84087fee287eb817ae79922f99f8bf8bda1c650a783f712cdf0a9f69af
